title,url,date,authors,content,sentiment
Who pays the AMT? - Tax Policy Center,https://taxpolicycenter.org/briefing-book/who-pays-amt,"Sat, 05 Oct 2024 15:18:27 GMT",[],"Taxpayers pay the higher of their tax calculated under regular income tax rules or under the rules for the alternative minimum tax (AMT). In 2017—before enactment of the Tax Cuts and Jobs Act (TCJA)— the 39.6 percent top rate under the regular income tax was much higher than the 28 percent top statutory AMT rate. Thus, households with very high incomes who did not attempt to shelter much income typically paid the regular income tax. Households not at the very top of the income scale but still with high income faced somewhat lower statutory tax rates under the regular tax and were therefore more likely to pay the AMT.Only about 3.1 percent of households overall were on the AMT in 2017 but the percentage was much higher among high-income groups. The AMT increased taxes for 18.4 percent of households with “expanded cash income” (a broad measure of income) between $200,000 and $500,000, 69.5 percent of those with incomes between $500,000 and $1 million, and 24.6 percent of households with incomes greater than $1 million (table 1).The AMT After the TCJAThe TCJA enacted a higher AMT exemption and a large increase in the income at which the exemption begins to phase out. The act also repealed or scaled back some of the largest AMT “preference items”—items allowable under the regular tax but not the AMT—such as personal exemptions, job-related and other miscellaneous expenses, and the deduction for state and local taxes. As a result, the TCJA shielded almost all upper-middle and high-income taxpayers from the AMT. The tax is now most likely to affect those at the top of the income scale who take advantage of certain tax shelters allowed under the regular tax but not the AMT.In 2022, the AMT impacted just 0.1 percent of households overall. This includes 0.3 percent of households with income between $200,000 and $500,000, 2.1 percent of those with incomes between $500,000 and $1 million, and 9.8 percent of households with incomes greater than $1 million (table 1).The AMT provisions in TCJA, along with almost all of its other individual income tax measures, are set to expire at the end of 2025. Thus, barring congressional legislation, the AMT will return in force in 2026. It will increase taxes for more than a fifth of taxpayers in the $200,000 to $500,000 income range and more than 70 percent of those with incomes between $500,000 and $1 million. It will again be less likely to affect those at the top of the income scale, hitting only about 21 percent of taxpayers with incomes greater than $1 million.The AMT and Marriage PenaltiesUnder the regular income tax, many married couples receive a “marriage bonus” because they pay less tax than they would if they were filed as single returns. This is not true under the AMT, which imposes significant marriage penalties. AMT tax brackets are identical for married and single taxpayers, and the AMT exemption for married couples is only about one and a half times as large as the exemption for singles.In contrast, the standard deduction for married couples under the regular income tax is twice that for singles, and all but the highest tax brackets for married couples are twice as wide as those for singles. The TCJA reduced AMT marriage penalties somewhat by increasing and adjusting the income at which the exemption begins to phase out so that it is twice as large for married couples as for singles. AMT marriage penalties, combined with married couples tending to have higher incomes than single individuals, make married couples more likely to pay the AMT than singles (table 2).Updated January 2024",0
Compelling AMT Muni Bond Yields: Hiding in Plain Sight? - AllianceBernstein,https://www.alliancebernstein.com/corporate/en/insights/investment-insights/compelling-amt-muni-bond-yields-hiding-in-plain-sight.html,"Mon, 17 Apr 2023 07:00:00 GMT",[],"For years, investors seeking tax-efficient income grappled with a key question: Are municipal bonds that are subject to the alternative minimum tax (AMT) worth their higher yields? After all, an attractive bond yield didn’t hold as much luster once the AMT shaved off up to 28%.The Tax Cuts and Jobs Act of 2017 (TCJA), with its far-reaching changes to AMT guidelines, altered the tax landscape dramatically—the number of taxpayers subject to AMT has plummeted from 5.2 million to only some 200,000 today. And with spreads to non-AMT bonds historically wide today, that’s great news all around—especially for investors no longer subject to the AMT.AMT muni bonds fund unique capital projects, such as airport improvements, hospital expansions, and student-loan and affordable-housing programs. Usually, they don’t fit squarely into a government “public purpose” box like traditional tax-exempt munis do. Their income became subject to the AMT back in 1986, and their yields have historically run much higher than non-AMT munis.Six Years After TCJA, AMT-Subjected Munis Are Worth a Closer LookSince the AMT now touches far fewer investors, we think AMT munis are an attractive investment opportunity. For example, the yield premium offered by airport AMT munis over tax-exempt airport munis declined slightly right after 2017’s tax laws took effect. But that premium started rising again in 2021, and today hovers at early 60 basis points (Display).Of course, investors’ individual circumstances and tax situations will vary. But, generally speaking, with AMT munis consistently offering higher yields and with the AMT practically a nonfactor, we believe they’re attractive income source tucked away in an easily overlooked corner of the muni market.",0
A Closer Look at Eliminating the AMT - Tax Foundation,https://taxfoundation.org/blog/eliminating-the-alternative-minimum-tax/,"Tue, 08 Jun 2021 07:00:00 GMT",[],"In the Tax A tax is a mandatory payment or charge collected by local, state, and national governments from individuals or businesses to cover the costs of general government services, goods, and activities. Foundation’s new Options for Reforming America’s Tax Code 2.0, there are several options that would simplify the tax code, including eliminating the alternative minimum tax (AMT). While this move would remove a source of complexity, policymakers should also consider reforming the deductions that created a justification for the AMT in the first place.The alternative minimum tax is a separate set of rules that requires some households to calculate their tax liability twice: once under the normal income tax rules and once under the AMT. The AMT rules provide a larger exemption amount but fewer tax preferences than the ordinary income tax system; the AMT can thus capture more income tax from households that would otherwise claim large deductions under the normal system.The 2017 tax reform law temporarily increased the AMT exemption and phaseout threshold through 2025, resulting in smaller AMT liabilities and fewer households incurring any AMT liability.The alternative tax system actually imposes lower marginal tax rates on labor than the conventional tax system. The AMT has only two tax brackets, one of 26 percent and the other at 28 percent. As a result, eliminating the AMT would reduce economic growth. However, the Tax Foundation model does not consider the compliance costs that a second tax system imposes on taxpayers.Table 1: Economic Impact of Eliminating the Alternative Minimum Tax (AMT) GDP -0.1% GNP -0.1% Capital Stock 0% Wage Rate 0% Jobs -113,000 Static Revenue (10-year) -$395.08 billion Dynamic Revenue (10-year) -$436.17 billion Source: Tax Foundation General Equilibrium Model, April 2021.The compliance costs of the AMT are significant. According to the Taxpayer Advocacy Service’s annual report to Congress in 2013, the AMT doubles the burden of tax filing for taxpayers who have to calculate their AMT liability. Notably, that does not just mean taxpayers who end up paying the AMT—many filers have to find their AMT liability, even if they still end up falling under the ordinary tax system.Furthermore, the AMT treats certain deductions and credits differently, in addition to having different rules for assets than the regular tax system. In that 2013 report to Congress, the Taxpayer Advocacy Service noted that, while under the normal income tax, a taxpayer would spread the cost of an office building over 39 years. However, under the AMT, they would have to depreciate it over 40 years instead.In a 2018 paper, my colleague Erica York and I estimated that, by reducing the number of taxpayers subject to the AMT, the 2017 tax law reduced compliance costs by between $4.6 billion and $8.5 billion. The lower estimate comes when using the median hourly private sector wage, the higher when using median professional wages—the latter to account for AMT filers typically being higher-income.Eliminating the AMT alone is a second-best solution. The purpose of the AMT is to prevent individual taxpayers from reducing their taxable income by too much. But why is that a policy goal? If those deductions serve a purpose, then it does not make sense to punish certain taxpayers for engaging in behavior lawmakers have decided to incentivize. If these deductions are not economically sound, then policymakers should eliminate those deductions, instead of creating a separate tax system to penalize individuals who benefit from too many of them at once. Revenue generated from eliminating inefficient deductions could then go towards reducing marginal tax rates, thus compensating for the economic effects of AMT repeal.Eliminating the AMT is a good idea. But policymakers should also address the myriad tax provisions that drove Congress to create the AMT in the first place.Options for Reforming America’s Tax Code 2.0Stay informed on the tax policies impacting you. Subscribe to get insights from our trusted experts delivered straight to your inbox. SubscribeShare this article",0
AMT Day: Who’s behind the neon vests sending you on a safe journey? - Delta News Hub,https://news.delta.com/amt-day-whos-behind-neon-vests-sending-you-safe-journey,"Fri, 24 May 2024 07:00:00 GMT",['Alex Koplin'],"AMT Day: Who’s behind the neon vests sending you on a safe journey?Each year on May 24, National AMT Day celebrates the impact Aviation Maintenance Technicians have on the millions of air travelers who journey the skies each day.May 24, 2024 9:00amEvery component, system and structure of a Delta aircraft has to be maintained just like any other machine: Tires inflated, brakes changed, seats installed, touch screens calibrated, lavatories, coffee makers and ovens kept tip-top. Oh, and then there are those massive jet engines – finely tuned machinery made by companies like Rolls-Royce. (Yeah, THAT Rolls-Royce.)At Delta, you’ll know the people who do that work by their signature yellow vest: They are TechOps Aviation Maintenance Technicians, and those AMTs play a key role in giving you the seamless journey you’ve come to expect.Each year on May 24, National AMT Day celebrates the impact these professionals have on the millions of air travelers who journey the skies each day. May 24 marks the birthday of the Wright Brothers’ mechanic, Charles E. Taylor, who pioneered the field of aircraft maintenance. The expertise Taylor brought to the Wright Brothers was instrumental in achieving successful air travel, and at Delta, our AMTs bring that same expertise to our customers and aircraft each day.Read on to explore the journeys of two Delta AMTs who put on the neon vest each day.Jessie Hekimian – AMT, Line Maintenance, JFKJessie Hekimian began her journey to become an AMT by attending Aviation High School – a Delta partner school – in New York. She has been with the Delta TechOps team at JFK International Airport for 11 years. In her day-to-day, Jessie performs maintenance tasks ranging from tire and brake changes to servicing engines and hydraulics systems. As a Line Maintenance AMT, her main role is ensuring that aircraft are checked and serviced as they pull in and out of Delta’s JFK hub. Jessie also pays it forward to the next generation of students in New York through educational outreach programs.What’s your favorite part about your job?The rewarding feeling of watching the aircraft push back and take off to its next destination. Engine work is my favorite – to think how all these components come together to lift a big metal airframe with cargo and passengers is astonishing. I've also been granted the opportunity to partake in various volunteer events working with kids in high school who are curious about becoming an AMT. Spreading knowledge and encouraging others is such a gratifying feeling.What’s something unique about the AMT career path that’s special to you?While growing up, my mother would see my excitement to fly. I would ask, ‘How does it work?' She encouraged me to pursue this career and push myself because deep down it was something I always loved. Working as an AMT requires years of training and discipline. Becoming an AMT is a rare job especially as a woman, and I am eager to participate in changing the narrative. As a female in the industry, I feel a sense of responsibility to inspire the next generation of women to crack into this historically male-dominated field. Being an AMT is both challenging and rewarding because what we do contributes to the safety of Delta’s operation.How has working at Delta supported you personally?On my journey as an AMT, I have achieved various milestones not only at work, but also in life, like most recently becoming a homeowner. I took a path that isn’t widely shared as an option for young kids, but being an AMT at Delta has granted me the stability of a steady income and good healthcare. It has also allowed my family to make the distance from our extended family living in other countries become smaller – especially in times of need like when my great grandmother was ill.What’s something you’ve learned from a more experienced Delta AMT?The amount of knowledge our experienced mechanics have is endless. Whenever I encounter issues, they've taught me how to think differently – thinking of the process flow and visualizing the machine working together rather than focusing on a single component on its own.Tracy Rawls – Lead AMT, Cabin Maintenance, ATLTracy Rawls is an AMT with the Cabin Maintenance team in Atlanta, and he has been at Delta for 39 years. On any given day, Tracy’s team inspects, repairs and services the cabin interiors of Delta aircraft to ensure a comfortable flying experience for the next customers stepping onboard. Tracy is passionate about mentoring the newer Delta AMTs and passes along his knowledge on continuously improving the cabin product. He also is involved in Delta’s Habitat for Humanity community builds.What made you become an AMT?My dad was everything to me, and he taught me as a very young child how to work with my hands and to maintain every mechanical device that we owned. He worked at Delta Air Lines as an engine mechanic for 33 years, and he encouraged me to follow in his path. I knew as a kid that I wanted to grow up and be like my father.What’s your main objective for Delta customers?To provide the very best product possible. I want our customers to be confident that their experience with Delta will be safe, comfortable and a moment that they will be willing to share and remember.What’s something you’ve learned from a newer Delta AMT?The next generation of AMTs that we are getting are so advanced at the computer and technological advancements at a young age. It is reassuring that these young AMTs will ""take the torch"" of aviation maintenance to the next generation.What have you learned on the job during your experience at Delta?Delta Air Lines is a ""family."" I have learned over the years to really pay attention to the details, how to respect and work well with others, and how to create and live life with a positive attitude.Along with keeping Delta’s aircraft healthy and providing industry-leading operational performance, Delta TechOps AMTs also provide world-class service to 150 third-party Maintenance, Repair and Overhaul customers across the globe. Delta’s MRO capabilities were recently recognized as “Best Total Solutions Provider” by The145 in their 2024 Top Shop Awards.Awards & Recognition Delta TechOps shines in the Windy City at MRO Americas 2024 Last week, Delta TechOps exhibited at the 29th annual Aviation Week MRO Americas conference in Chicago alongside thousands of aviation industry peers. Ahead of the conference, Delta TechOps was named “Best Total Solutions Provider” by The145 in their 2024 Top Shop Awards.Like Jessie and Tracy, thousands of Delta’s AMTs began their career journey at a young age. Delta TechOps maintains partnerships with 56 A&P schools nationwide – with many providing pathways to the company. To learn more about pathways to aviation maintenance careers, visit the TechOps Careers page or Delta Tech U. Interested in learning about the in’s and out’s of the Delta AMT role? Watch the video below:Delta TechOps prides itself on supporting the communities we serve. Each year, Delta TechOps employees build bikes for local children during the holidays through Toys for Tots. Delta TechOps also honors the U.S. military veteran community through its annual Veterans Day Celebration, involvement in Delta’s Honor Guard and volunteering for Delta’s Military Lounge during the holiday travel season.",0
The limits of the new corporate AMT: Why little has changed - Brookings,https://www.brookings.edu/articles/the-limits-of-the-new-corporate-amt-why-little-has-changed/,"Wed, 13 Nov 2024 14:46:37 GMT","['Elena Patel', 'William G. Gale', 'Kyle Pomerleau', 'Erin Towery', 'Adam Looney']","In 2022, Congress reintroduced a corporate alternative minimum tax (CAMT) as part of the Inflation Reduction Act. The intent was clear: address the long-standing concern that large, profitable corporations often pay little to no federal taxes.In a new research brief, I describe why the new CAMT is unlikely to resolve this tension.Understanding how profitable corporations end up owing no taxes is key. These companies are generally not breaking the law. Rather, they are using the tax policy incentives that Congress itself designed. The incentives might, for example, promote growth or efficiency. But in the process, they might also eliminate most or all taxable income even for highly profitable companies.In principle, the CAMT can be designed to ensure that profitable corporations pay at least some tax, even if various deductions and credits would otherwise reduce their tax liability excessively. A CAMT requires companies to calculate their taxes using alternative measures of earnings. If the tax that they owe using this measure is higher than under the regular corporate tax rules, they pay the difference as an AMT.In practice, the devil is in the details. Two features, in particular, reduce the revenue-raising potential of the CAMT (and were present in the old AMT that existed from 1986 to 2017 as well as in the current tax). First, several provisions that reduce tax liability for profitable companies in the regular corporate tax also reduce the tax base in the CAMT:Accelerated depreciation reduces the cost of investment by allowing businesses to deduct the cost of these investments more quickly.reduces the cost of investment by allowing businesses to deduct the cost of these investments more quickly. Credit for research and development encourages innovation by providing a tax subsidy to offset the cost of developing new products or technologies.encourages innovation by providing a tax subsidy to offset the cost of developing new products or technologies. Net operating loss deduction smooths temporary fluctuations in income by ensuring that businesses are taxed on their average profitability over time.smooths temporary fluctuations in income by ensuring that businesses are taxed on their average profitability over time. Foreign tax credit prevents the double-taxation of multinational corporations for income that is earned abroad.Second, companies that pay CAMT can use these payments as credits against future tax bills.As shown in Figure 1, the old CAMT raised a net total of $26.08 billion in revenue from 1987 to 2017 after accounting for AMT credits, with $13.19 billion of that amount collected in the decade before the AMT was repealed. In fact, the credit reduced baseline AMT revenue by 40% during this final decade. New research suggests that a similar revenue loss could occur with the new CAMT. This raises questions about how much revenue the new CAMT will actually generate. While the Joint Committee on Taxation (JCT) estimated that the new CAMT would raise $222 billion in the first ten years, this projection is nearly 20 times higher than the net revenue raised by the old CAMT, and both policies share many of the same design features.",0
Trump-GOP Tax Law Closeup: Restoring Fairness To The Alternative Minimum Tax - Americans For Tax Fairness,https://americansfortaxfairness.org/trump-gop-tax-law-closeup-restoring-fairness-alternative-minimum-tax/,"Thu, 12 Sep 2024 07:00:00 GMT",[],"The Alternative Minimum Tax (AMT) was created over 50 years ago to ensure that higher-income taxpayers could not substantially or even completely eliminate their federal tax obligations through the exploitation of excessive credits and deductions. The 2017 Trump-GOP tax law made the AMT less effective through both direct and indirect changes, reducing federal tax revenue by $637 billion over 10 years. The Republican law directly loosened AMT rules in two ways:It increased the amount of income exempt from the AMT by 30%. In 2024 that amount stands at $133,300 per couple . It dramatically raised the income level at which the phaseout for tax exemption begins—a six-fold increase for married couples. For 2024, it’s over $1.2 million per couple. Under these laxer rules, some portion of a couple’s income up to $1.5 million could be shielded from the AMT . That compares with about $500,000 under the rules in place before the Republican law.Additionally, the Trump-GOP tax law’s elimination or restriction of some of the mechanisms used to lower taxable income—such as personal exemptions, business losses, and certain itemized deductions—also had the indirect effect of reducing the number of households subject to the AMT. Collectively, the number of taxpayers paying the AMT fell from around 5 million in 2017 to just 200,000 in 2018.All of these changes are scheduled to expire at the end of 2025. The exemption amount and phase-out threshold will revert to their pre-Trump levels, adjusted for inflation, while personal exemptions, businesses losses, and itemized deductions are scheduled to return as well. Based on the most recent CBO estimates, the expiration of the Trump-law rules would set the AMT exemption for couples at $110,400 and cut the phaseout threshold for couples by a million dollars to $210,300.If the Trump AMT changes are instead extended, they will lose $1.36 trillion in revenue over the next decade. The Committee for Responsible Federal Budget estimates that about half of the tax benefit from extending this policy would go to households with over $400,000 of incomeWe recommend extending the elevated exemption amount, but dramatically reducing the AMT phaseout threshold for married couples.",-1
How the new corporate AMT affects foreign-owned U.S. companies - RSM US LLP,https://rsmus.com/insights/services/business-tax/how-the-new-corporate-amt-affects-foreign-owned-us-companies.html,"Tue, 29 Nov 2022 08:00:00 GMT",[],"The Inflation Reduction Act of 2022 (IRA)1, which President Joe Biden signed into law on Aug. 16, 2022, is sweeping legislation that contains significant tax changes, including a new corporate alternative minimum tax of 15% for certain large corporations meeting financial statement income thresholds. With passage of the IRA, foreign-owned U.S. companies should analyze whether the 15% new AMT will apply to tax years beginning after Dec. 31, 2022.In general, the new AMT provision imposes a tentative minimum tax equal to the excess of 15% of certain applicable corporations’ adjusted financial statement income (AFSI) over their corporate AMT foreign tax credit (FTC). However, U.S. companies will be liable only for the portion of tentative minimum tax that exceeds the regular tax liability plus the base erosion and anti-abuse tax (""BEAT"") liability. Like the now-repealed corporate AMT rules, the new AMT acts as a way of ensuring certain corporations with significant income, deductions, and tax preferences still pay a minimum level of tax.2The new AMT generally applies only to applicable corporations with average annual AFSI exceeding $1 billion for the prior three consecutive tax years. In the case of foreign-owned U.S. companies, an additional test applies. An applicable corporation's average annual AFSI must also be at least $100 million from the U.S. subgroup for the prior three consecutive years.The new AMT’s reliance on financial statement income may pose a challenge for some foreign-owned U.S. companies, and special attention should be given to such companies to properly assess the reporting requirements and tax ramifications.Applicable corporations and the annual AFSI testThe new AMT imposes a 15% tax on certain so-called applicable corporations that meet a $1 billion average annual AFSI test. An applicable corporation is defined as any corporation (other than an S corporation, a regulated investment company, or a real estate investment trust) that meets the average annual AFSI test for one or more taxable years that are prior to the relevant taxable year, and end after Dec. 31, 2021.The average annual AFSI test is met if the average AFSI for the prior three consecutive tax years is greater than $1 billion. The $1 billion average annual AFSI takes into account the income of certain related entities within a controlled group as defined in section 59(k)(1)(D). Once a corporation is deemed an applicable corporation, it remains an applicable corporation unless an exception is met.Foreign-parented multinational groupsCorporations that are members of so-called foreign-parented multinational groups (FPMG) adhere to special rules and must apply a two-part test in determining applicable corporation status.First, the FPMG must meet the $1 billion AFSI test, which includes the income of all members, including foreign corporations, of the FPMG.Second, the average annual AFSI of the U.S. subgroup for the three-tax-year period must be $100 million or more.3 A FPMG includes two or more entities if:At least one entity is a domestic corporation, and another entity is a foreign corporation. Both entities are included in the same applicable financial statement for such year. Either the common parent of such entities is a foreign corporation, or, if there is no common parent, the entities are treated as having a common parent that is a foreign corporation under guidance as provided by the secretary of the U.S. Department of the Treasury.4For foreign corporations engaged in a trade or business within the U.S., such trade or business will be treated as a separate domestic corporation wholly owned by the foreign corporation for purposes of the new AMT.5For the $100 million average annual AFSI threshold, the same controlled group rules from section 59(k)(1)(D) apply. Solely for purposes of the $100 million calculation, AFSI does not include income from partnerships, subpart F income, income effectively connected with a foreign corporation under section 882, and income from defined benefit pensions.6New AMT foreign tax creditThe IRA introduced a complex set of rules relating to the new AMT foreign tax credit (FTC). Applicable corporations can elect to reduce their new AMT by using the new AMT FTC. The amount allowed as a new AMT FTC is generally equal to the sum of:The lesser of: The sum of section 901 creditable foreign income taxes paid or accrued by the applicable corporation’s controlled foreign corporations (CFCs), taken into account on the CFCs’ financial statement, or 15% of the CFC's AFSI included in the taxpayer's AFSI, and Section 901 creditable foreign income taxes paid or accrued by the applicable corporation, taken into account on the applicable corporation’s financial statement.Any excess taxes generated by the applicable corporation’s CFCs may be carried forward for the next five taxable years.Treatment of CFCs and foreign disregarded entities under the new AMTUnder section 56A(c)(3), if a corporation is a U.S. shareholder of one or more CFCs, the AFSI of such corporation is adjusted to take into account the corporation's pro-rata share (determined under rules similar to section 951(a)(2)) of the CFC(s) adjusted financial statement net income or loss regardless of whether such income is currently included in income by the corporation (e.g., subpart F, global intangible low-taxed income (GILTI), section 245A). To the extent the net impact would yield a negative adjustment, no adjustment shall be made for the current year; rather, the adjustment will be carried forward to the succeeding tax year.7AFSI shall be adjusted to take into account any AFSI of a disregarded entity owned by the applicable corporation.8ConclusionAs the new rules from the IRA go into effect after Dec. 31, 2022, foreign-owned U.S. companies should take time now to determine if they may be subjected to the new AMT by reviewing the AFSI of all members in their controlled group.",0
