date,avg_sentiment
2020-1-2,0.0
2020-1-3,0.0
2020-1-7,-0.5
2020-1-8,-0.25
2020-1-9,0.0
2020-1-10,0.0
2020-1-11,-0.5
2020-1-12,0.0
2020-1-14,-0.6666666666666666
2020-1-15,-0.5
2020-1-16,0.0
2020-1-17,0.0
2020-1-18,0.0
2020-1-19,0.0
2020-1-20,0.0
2020-1-21,0.0
2020-1-22,0.0
2020-1-28,-0.3333333333333333
2020-1-29,-0.5714285714285714
2020-1-30,-0.75
2020-2-1,0.0
2020-2-2,0.0
2020-2-3,0.0
2020-2-4,-1.0
2020-2-6,0.0
2020-2-7,0.0
2020-2-11,0.0
2020-2-12,0.0
2020-2-13,0.0
2020-2-14,0.0
2020-2-15,0.0
2020-2-16,0.0
2020-2-17,0.0
2020-2-22,0.0
2020-2-23,0.0
2020-2-24,0.0
2020-2-25,0.0
2020-2-27,0.0
2020-3-2,0.0
2020-3-3,0.0
2020-3-4,0.0
2020-3-5,0.0
2020-3-12,0.0
2020-3-15,0.0
2020-3-16,0.0
2020-3-19,0.0
2020-3-20,0.0
2020-3-23,0.0
2020-3-24,0.0
2020-3-25,0.0
2020-3-26,0.0
2020-3-27,0.0
2020-3-29,0.0
2020-3-30,-0.4
2020-3-31,-0.6666666666666666
2020-4-1,0.0
2020-4-6,0.0
2020-4-7,0.0
2020-4-9,-1.0
2020-4-10,-1.0
2020-4-12,-1.0
2020-4-13,-0.75
2020-4-14,-0.5
2020-4-15,0.0
2020-4-16,0.0
2020-4-18,-1.0
2020-4-19,-1.0
2020-4-21,1.0
2020-4-22,1.0
2020-4-24,-1.0
2020-4-25,-1.0
2020-4-26,0.0
2020-4-27,0.0
2020-4-28,0.0
2020-4-29,0.0
2020-4-30,1.0
2020-5-1,1.0
2020-5-11,1.0
2020-5-12,1.0
2020-5-13,0.0
2020-5-14,0.0
2020-5-17,0.0
2020-5-19,-1.0
2020-5-26,0.0
2020-5-27,0.0
2020-5-28,0.0
2020-5-29,0.0
2020-5-31,-1.0
2020-6-1,-1.0
2020-6-3,0.5
2020-6-4,0.5
2020-6-7,0.0
2020-6-8,-0.5
2020-6-10,-0.6666666666666666
2020-6-11,-0.6666666666666666
2020-6-12,0.0
2020-6-13,0.0
2020-6-16,0.0
2020-6-17,0.3333333333333333
2020-6-18,0.5
2020-6-22,0.0
2020-6-23,-0.6666666666666666
2020-6-24,-0.5
2020-6-25,-1.0
2020-6-26,-1.0
2020-7-6,1.0
2020-7-7,0.0
2020-7-8,-1.0
2020-7-9,0.0
2020-7-10,0.0
2020-7-13,0.0
2020-7-15,0.0
2020-7-16,-0.25
2020-7-17,-1.0
2020-7-23,-0.5
2020-7-24,-0.5
2020-7-27,0.0
2020-7-28,0.0
2020-8-4,-0.25
2020-8-5,0.0
2020-8-9,0.0
2020-8-10,0.0
2020-8-14,0.0
2020-8-15,0.5
2020-8-16,0.5
2020-8-17,0.0
2020-8-18,0.0
2020-8-19,0.0
2020-8-20,0.0
2020-8-21,0.0
2020-8-22,0.0
2020-8-26,0.0
2020-8-30,0.0
2020-8-31,0.0
2020-9-1,0.0
2020-9-2,0.0
2020-9-3,0.0
2020-9-4,0.0
2020-9-5,0.0
2020-9-8,0.0
2020-9-9,0.0
2020-9-10,0.0
2020-9-11,0.0
2020-9-14,-1.0
2020-9-15,-0.5
2020-9-16,0.3333333333333333
2020-9-17,0.2
2020-9-18,0.0
2020-9-23,1.0
2020-9-27,-0.5
2020-9-28,-0.16666666666666666
2020-9-29,0.0
2020-10-1,-0.5
2020-10-2,0.0
2020-10-3,-0.5
2020-10-4,-1.0
2020-10-6,1.0
2020-10-7,0.6666666666666666
2020-10-8,0.6666666666666666
2020-10-9,0.0
2020-10-10,0.0
2020-10-12,0.0
2020-10-13,0.0
2020-10-17,0.5
2020-10-18,0.5
2020-10-22,0.0
2020-10-23,0.0
2020-10-24,-1.0
2020-10-25,-1.0
2020-10-27,1.0
2020-11-2,-0.5
2020-11-3,-0.5
2020-11-4,-1.0
2020-11-5,-0.6666666666666666
2020-11-6,-0.3333333333333333
2020-11-7,0.0
2020-11-8,0.3333333333333333
2020-11-9,0.0
2020-11-10,0.2
2020-11-11,0.4
2020-11-12,0.0
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,0.0
2020-11-20,-0.5
2020-11-21,-1.0
2020-11-23,-1.0
2020-11-24,-1.0
2020-11-25,0.0
2020-11-26,0.0
2020-11-27,0.0
2020-11-30,0.0
2020-12-1,0.0
2020-12-2,0.0
2020-12-3,0.0
2020-12-4,0.0
2020-12-5,0.0
2020-12-6,0.0
