date,avg_sentiment
2020-01-01,0.0
2020-01-21,1.0
2020-01-24,0.0
2020-01-29,0.0
2020-02-18,0.0
2020-03-02,0.0
2020-03-11,-1.0
2020-03-25,1.0
2020-04-12,1.0
2020-04-15,-1.0
2020-04-20,1.0
2020-05-06,-1.0
2020-05-21,0.0
2020-05-28,-1.0
2020-06-22,0.0
2020-07-01,-1.0
2020-07-01,-1.0
2020-07-14,-1.0
2020-07-16,1.0
2020-07-17,0.0
2020-07-20,-1.0
2020-07-26,-1.0
2020-07-27,0.0
2020-08-06,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-24,-1.0
2020-08-31,0.0
2020-09-22,0.0
2020-09-23,-1.0
2020-10-09,0.0
2020-10-18,0.0
2020-10-20,1.0
2020-11-01,0.0
2020-11-01,0.0
2020-11-17,1.0
2020-11-19,0.0
2020-11-20,-1.0
2020-11-24,0.0
2020-12-03,0.0
2021-01-11,-1.0
2021-01-25,0.0
2021-02-12,0.0
2021-02-19,0.0
2021-03-06,0.0
2021-03-08,0.0
2021-03-10,0.0
2021-03-12,1.0
2021-03-17,0.0
2021-03-27,1.0
2021-04-15,0.0
2021-04-20,0.0
2021-05-15,0.0
2021-06-02,-1.0
2021-07-02,0.0
2021-08-19,0.0
2021-08-20,1.0
2021-08-25,0.0
2021-09-09,0.0
2021-09-16,-1.0
2021-09-20,-1.0
2021-10-11,0.0
2021-10-19,1.0
2021-11-30,1.0
