date,avg_sentiment
2020-01-16,1.0
2020-01-28,1.0
2020-01-30,0.0
2020-02-10,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-03-03,1.0
2020-03-06,-1.0
2020-03-12,1.0
2020-03-19,1.0
2020-03-20,0.0
2020-03-23,0.0
2020-03-31,0.0
2020-04-03,0.0
2020-04-17,0.5
2020-05-01,1.0
2020-05-01,1.0
2020-05-07,0.0
2020-05-11,0.0
2020-05-13,0.0
2020-05-16,0.0
2020-05-18,0.0
2020-05-27,0.0
2020-06-02,0.0
2020-06-05,0.0
2020-06-19,0.0
2020-06-20,-1.0
2020-06-21,0.0
2020-07-09,1.0
2020-07-12,0.0
2020-07-20,0.0
2020-07-23,-1.0
2020-07-25,0.0
2020-07-26,0.0
2020-07-31,0.0
2020-08-03,0.0
2020-08-11,0.0
2020-08-15,-1.0
2020-08-31,0.0
2020-09-02,0.0
2020-09-19,0.0
2020-09-21,0.0
2020-10-07,0.0
2020-10-18,0.0
2020-10-19,1.0
2020-10-27,0.0
2020-11-05,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-15,1.0
2020-11-17,1.0
2020-11-30,0.0
2020-12-02,0.0
2020-12-04,0.0
2020-12-06,0.0
2020-12-07,1.0
2020-12-08,1.0
2020-12-10,0.0
2020-12-17,0.0
2021-01-07,0.0
2021-01-11,0.0
2021-01-14,1.0
2021-01-15,0.0
2021-01-16,0.0
2021-01-17,0.0
2021-01-30,0.0
2021-02-01,0.0
2021-02-02,0.0
2021-02-05,0.0
2021-02-08,0.0
2021-02-09,0.0
2021-02-21,0.0
2021-02-22,0.0
2021-02-23,1.0
2021-03-04,0.0
2021-03-05,0.0
2021-03-10,0.0
2021-03-12,0.0
2021-03-28,0.0
2021-04-01,0.0
2021-04-14,0.0
2021-04-18,0.0
2021-04-19,1.0
2021-04-20,0.0
2021-04-22,0.0
2021-05-02,0.0
2021-05-05,0.0
2021-05-07,0.0
2021-05-14,0.0
2021-05-19,0.0
2021-05-21,0.0
2021-06-02,0.0
2021-06-04,1.0
2021-06-11,0.0
2021-06-14,0.0
2021-06-16,-1.0
2021-06-18,0.0
2021-07-07,0.0
2021-07-15,0.0
2021-07-21,0.5
2021-07-25,0.0
2021-07-29,1.0
2021-08-02,0.0
2021-08-04,0.0
2021-08-13,0.0
2021-08-16,0.0
2021-08-25,0.0
2021-09-07,-0.5
2021-09-14,0.0
2021-09-21,0.0
2021-09-22,1.0
2021-10-05,1.0
2021-10-06,-1.0
2021-10-19,1.0
2021-10-20,0.0
2021-10-21,0.0
2021-10-24,0.0
2021-11-01,0.0
2021-11-02,1.0
2021-11-16,0.0
2021-11-18,0.0
2021-12-01,0.0
2021-12-08,0.0
2021-12-09,1.0
2021-12-14,0.0
2022-01-01,0.0
2022-01-01,0.0
2022-01-05,1.0
2022-01-08,0.0
2022-01-25,0.0
2022-01-28,0.0
2022-02-02,-1.0
2022-02-09,0.0
2022-02-23,0.0
2022-03-14,0.0
2022-03-28,-1.0
2022-04-08,0.0
2022-04-13,0.0
2022-04-26,0.0
2022-05-01,-1.0
2022-05-03,0.0
2022-05-19,-1.0
2022-06-14,1.0
2022-06-28,0.0
2022-06-29,0.0
2022-07-01,1.0
2022-07-19,0.0
2022-07-20,1.0
2022-08-01,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-11,0.0
2022-09-03,1.0
2022-09-13,0.5
2022-09-14,1.0
2022-09-16,0.0
2022-09-19,0.0
2022-09-20,1.0
2022-10-13,-1.0
2022-11-01,0.0
2022-12-05,0.0
2022-12-06,1.0
2022-12-15,0.0
2022-12-16,0.0
2023-01-12,1.0
2023-01-20,0.0
2023-02-01,0.0
2023-02-01,0.0
2023-02-07,0.0
2023-02-21,1.0
2023-02-28,0.0
2023-03-01,-0.5
2023-03-01,-0.5
2023-03-08,0.0
2023-03-24,0.0
2023-04-02,1.0
2023-04-12,0.0
2023-04-17,0.0
2023-04-28,0.0
2023-05-08,1.0
2023-06-09,1.0
2023-06-10,-1.0
2023-06-12,1.0
2023-06-20,1.0
2023-06-21,1.0
2023-06-22,1.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-24,1.0
2023-07-25,0.0
2023-08-24,1.0
2023-09-27,1.0
2023-10-02,1.0
2023-10-19,0.0
2023-10-25,0.0
2023-10-30,0.0
2023-11-16,-1.0
2023-11-20,0.0
2023-11-30,1.0
2023-12-13,0.0
2023-12-23,0.0
2023-12-29,1.0
