date,avg_sentiment
2020-01-02,0.0
2020-01-03,0.5
2020-01-04,0.0
2020-01-12,1.0
2020-01-13,1.0
2020-02-03,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-21,0.0
2020-02-24,1.0
2020-02-25,0.0
2020-03-16,0.0
2020-03-18,0.0
2020-04-02,0.0
2020-04-04,0.0
2020-04-07,0.0
2020-04-10,0.0
2020-04-12,0.0
2020-04-22,0.0
2020-04-23,-1.0
2020-05-07,-1.0
2020-05-11,-1.0
2020-05-18,0.0
2020-05-20,0.0
2020-05-22,-1.0
2020-05-28,0.0
2020-06-01,1.0
2020-06-01,1.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-29,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-20,0.0
2020-07-27,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-11,0.0
2020-08-19,-1.0
2020-09-09,1.0
2020-09-10,0.0
2020-09-11,0.0
2020-09-15,1.0
2020-09-16,-1.0
2020-09-23,1.0
2020-10-08,0.5
2020-10-13,0.0
2020-10-22,0.0
2020-10-26,1.0
2020-10-30,0.5
2020-11-04,0.0
2020-11-05,1.0
2020-11-06,1.0
2020-11-18,0.0
2020-11-19,1.0
2020-11-20,-1.0
2020-11-23,1.0
2020-12-03,1.0
2020-12-08,0.0
2020-12-09,0.0
2020-12-12,0.0
2020-12-15,0.5
2020-12-16,1.0
2020-12-18,0.0
2020-12-31,0.0
2021-01-13,0.8
2021-01-28,1.0
2021-02-03,1.0
2021-02-22,1.0
2021-02-26,0.0
2021-03-04,0.0
2021-03-15,1.0
2021-03-16,1.0
2021-03-17,0.0
2021-03-18,0.0
2021-03-30,0.0
2021-04-01,0.5
2021-04-01,0.5
2021-04-07,0.0
2021-04-13,0.0
2021-04-14,0.0
2021-04-21,0.0
2021-04-22,0.0
2021-04-23,0.0
2021-04-29,0.0
2021-05-03,1.0
2021-05-05,1.0
2021-05-06,0.0
2021-05-12,0.0
2021-05-14,0.0
2021-05-24,0.5
2021-05-31,0.0
2021-06-02,1.0
2021-06-11,0.0
2021-06-17,1.0
2021-07-01,1.0
2021-07-01,1.0
2021-07-02,0.0
2021-07-09,0.0
2021-07-14,-1.0
2021-07-16,1.0
2021-07-23,0.0
2021-07-28,0.0
2021-07-29,0.5
2021-08-07,0.0
2021-08-16,0.0
2021-08-18,0.0
2021-08-20,1.0
2021-08-21,0.0
2021-08-23,1.0
2021-08-28,0.0
2021-09-03,-1.0
2021-09-08,-1.0
2021-09-13,0.0
2021-09-17,0.0
2021-09-23,-1.0
2021-09-24,0.0
2021-09-28,0.0
2021-10-04,0.0
2021-10-05,1.0
2021-10-07,0.0
2021-10-12,0.0
2021-10-19,0.0
2021-10-21,1.0
2021-10-25,1.0
2021-10-31,0.0
2021-11-09,0.0
2021-11-15,0.3333333333333333
2021-11-16,0.0
2021-11-22,1.0
2021-11-30,0.0
2021-12-03,1.0
2021-12-07,0.0
2021-12-10,0.0
2022-02-02,1.0
2022-03-02,0.0
2022-03-14,0.0
2022-03-18,0.0
2022-03-25,0.0
2022-03-29,-1.0
2022-04-04,-0.5
2022-04-07,1.0
2022-04-11,-1.0
2022-04-14,1.0
2022-04-28,0.3333333333333333
2022-04-29,1.0
2022-05-04,0.5
2022-05-17,0.0
2022-05-19,-1.0
2022-05-27,1.0
2022-06-03,0.0
2022-07-04,-0.3333333333333333
2022-07-07,0.0
2022-07-11,0.0
2022-07-19,0.0
2022-08-16,0.0
2022-08-19,0.0
2022-08-25,0.0
2022-08-31,1.0
2022-09-12,0.0
2022-09-21,1.0
2022-10-03,1.0
2022-10-04,0.0
2022-10-20,0.0
2022-10-27,1.0
2022-10-28,0.0
2022-11-02,1.0
2022-11-07,1.0
2022-11-09,1.0
2022-11-15,0.0
2022-11-29,1.0
2022-12-08,1.0
2022-12-09,-1.0
2022-12-15,0.0
2023-01-12,-1.0
2023-01-20,1.0
2023-01-24,1.0
2023-01-25,0.5
2023-01-26,-1.0
2023-02-01,0.0
2023-02-01,0.0
2023-02-07,1.0
2023-02-11,0.0
2023-02-20,-1.0
2023-02-27,1.0
2023-02-28,0.0
2023-03-06,0.0
2023-03-09,0.0
2023-03-10,-1.0
2023-03-16,-1.0
2023-04-04,1.0
2023-04-12,-1.0
2023-04-27,0.0
2023-04-28,1.0
2023-04-29,0.0
2023-05-10,0.0
2023-05-11,1.0
2023-05-20,1.0
2023-05-22,0.0
2023-05-23,1.0
2023-05-25,0.0
2023-06-02,1.0
2023-06-05,0.0
2023-06-13,0.0
2023-06-21,-1.0
2023-06-22,-0.5
2023-06-29,-0.5
2023-06-30,0.0
2023-07-07,0.0
2023-07-13,-1.0
2023-07-26,0.0
2023-07-27,0.5
2023-08-08,0.0
2023-08-10,1.0
2023-08-11,0.0
2023-08-30,1.0
2023-09-08,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-18,0.0
2023-09-26,1.0
2023-09-29,1.0
2023-10-04,1.0
2023-10-11,0.0
2023-10-24,0.0
2023-10-27,0.0
2023-10-31,0.0
2023-11-03,1.0
2023-11-05,0.0
2023-11-09,1.0
2023-11-14,1.0
2023-11-15,1.0
2023-11-23,1.0
2023-11-24,0.0
2023-11-26,0.0
2023-12-06,1.0
2023-12-07,0.0
2023-12-08,-1.0
2023-12-12,0.0
2023-12-14,1.0
2023-12-18,0.0
